temperature,humidity,visibility,wind_speed,hour,weather_condition,risk_level
7.7,43.5,13.69,15.0,21,Thunderstorm,High
22.59,62.4,15.0,7.12,6,Clear,Low
9.03,58.3,10.24,5.19,16,Cloudy,Medium
9.81,53.0,10.09,7.57,7,Fog,High
8.61,67.4,9.19,19.33,0,Cloudy,Medium
28.57,55.5,8.56,13.81,9,Cloudy,Low
11.63,58.5,10.02,2.46,5,Clear,Low
31.47,70.0,11.03,18.51,13,Heavy Rain,Medium
36.4,53.0,13.99,16.89,10,Rain,Medium
6.14,63.1,7.43,13.68,5,Clear,Low
-20.0,53.4,9.38,26.81,10,Rain,High
27.53,43.3,8.73,12.21,17,Clear,Medium
10.9,78.7,12.07,15.88,14,Clear,Low
4.61,95.7,15.0,16.22,15,Snow,Medium
7.94,84.2,12.18,19.9,3,Fog,High
10.02,71.0,11.39,9.99,2,Heavy Rain,Medium
30.57,53.5,11.72,6.2,15,Rain,High
16.92,59.8,12.8,20.76,12,Rain,Low
30.4,84.0,15.0,20.29,15,Clear,Low
20.93,23.9,3.94,23.47,8,Cloudy,Medium
11.29,58.5,10.8,15.74,2,Rain,High
10.32,78.2,1.26,2.84,8,Heavy Rain,High
21.74,44.5,11.85,13.48,15,Rain,Low
24.85,72.6,10.65,12.3,23,Cloudy,Low
26.96,71.8,7.36,23.07,13,Cloudy,Low
11.86,38.8,0.99,21.53,9,Heavy Rain,High
17.1,66.6,8.96,17.52,8,Cloudy,Low
22.01,53.9,9.67,6.66,0,Cloudy,Low
10.39,72.5,8.81,4.58,4,Clear,Low
1.38,77.1,7.14,8.72,8,Cloudy,Medium
5.32,72.2,6.31,8.93,14,Rain,Medium
12.11,66.3,8.84,13.5,14,Cloudy,Low
22.95,70.2,6.59,25.32,7,Heavy Rain,High
30.11,43.8,11.43,19.01,12,Thunderstorm,Medium
-1.27,64.4,8.76,3.73,5,Clear,Low
7.83,50.7,3.83,4.54,1,Rain,High
10.71,83.6,9.53,3.73,6,Cloudy,Low
24.54,77.3,10.24,10.95,4,Clear,Low
8.66,77.2,13.85,19.25,12,Cloudy,Low
9.84,95.8,11.78,20.68,18,Cloudy,Medium
-1.94,59.1,6.3,8.61,4,Rain,High
20.8,55.1,13.28,11.73,0,Rain,High
13.06,58.6,4.84,27.07,1,Cloudy,Medium
7.15,36.2,9.08,1.36,5,Clear,Low
11.89,37.6,11.26,17.74,3,Fog,High
28.52,76.2,13.38,16.77,23,Thunderstorm,Medium
2.94,39.9,14.67,9.33,5,Clear,Low
4.9,45.7,12.82,11.83,15,Snow,Low
30.03,63.2,8.59,15.78,16,Fog,High
15.91,57.6,10.74,9.35,5,Clear,Low
23.04,80.9,9.67,6.26,3,Cloudy,Medium
19.82,66.1,6.87,5.58,4,Clear,Medium
14.58,50.6,8.65,28.76,21,Cloudy,Low
10.82,82.5,14.39,8.04,9,Clear,Low
24.98,78.1,10.94,13.81,0,Clear,Low
28.95,39.6,15.0,19.07,15,Cloudy,Medium
28.01,69.5,5.75,10.1,10,Clear,Low
0.77,52.1,7.86,12.32,4,Cloudy,Low
30.66,51.7,10.25,16.52,3,Snow,Medium
10.7,98.7,11.23,4.37,17,Rain,High
5.94,67.2,8.65,1.83,7,Heavy Rain,High
12.97,61.1,11.4,5.42,1,Clear,Low
24.97,66.5,11.38,27.56,18,Cloudy,Medium
21.49,80.7,4.84,6.82,4,Clear,Low
11.94,52.4,11.26,13.18,23,Cloudy,Medium
25.05,55.4,12.22,0.07,14,Rain,Medium
16.68,76.8,9.89,24.08,13,Cloudy,Low
8.12,37.7,3.48,9.29,16,Cloudy,Low
6.5,82.8,8.17,7.91,5,Rain,Medium
19.92,36.1,10.31,10.8,16,Clear,Low
14.01,60.6,6.4,34.62,4,Clear,Medium
-1.51,36.2,11.75,15.97,6,Clear,Medium
25.17,46.0,11.19,10.59,13,Fog,Medium
9.24,88.4,9.4,13.95,9,Thunderstorm,Medium
34.11,83.8,9.05,24.18,21,Clear,Low
-1.84,85.7,9.58,5.75,0,Cloudy,High
12.83,38.9,8.99,4.33,2,Cloudy,Low
6.6,46.1,5.14,5.13,0,Rain,Medium
3.29,71.1,7.71,25.19,21,Clear,Low
9.16,77.9,9.22,11.62,9,Thunderstorm,High
36.25,50.6,13.26,1.7,21,Clear,Low
16.72,54.6,11.08,10.16,13,Cloudy,Low
5.5,44.6,13.42,4.52,20,Clear,Low
-6.94,94.8,4.79,15.24,19,Cloudy,High
-5.66,56.5,7.93,8.52,2,Clear,Medium
8.56,65.6,15.0,2.12,23,Clear,Low
7.4,66.5,6.77,11.26,12,Fog,Medium
12.31,84.9,6.71,11.49,14,Rain,Low
-12.27,47.9,8.18,0.72,5,Rain,Medium
13.9,86.0,15.0,5.64,19,Cloudy,Medium
27.33,42.0,6.99,14.54,1,Clear,Low
34.47,86.0,10.67,9.47,3,Thunderstorm,High
-7.73,34.1,10.18,10.06,5,Cloudy,Medium
5.38,63.1,3.21,18.71,19,Rain,High
4.75,94.3,8.95,5.45,19,Fog,Medium
16.75,77.6,7.34,12.54,6,Cloudy,Low
0.36,72.6,11.03,17.96,13,Cloudy,Low
35.19,46.1,14.22,10.36,9,Clear,Low
15.52,51.8,7.97,0.75,13,Clear,Low
13.52,89.2,7.97,6.05,0,Clear,Low
34.11,73.5,15.0,7.94,10,Rain,Medium
14.81,81.0,6.87,2.21,11,Fog,Low
19.8,66.3,4.97,15.34,0,Heavy Rain,High
5.99,59.9,13.13,12.03,15,Clear,Low
-1.45,78.8,8.85,6.21,9,Clear,Medium
7.68,69.7,9.85,20.87,6,Clear,Low
41.24,61.9,15.0,7.3,18,Snow,Medium
22.6,39.5,4.79,25.32,19,Clear,Medium
18.29,82.2,8.41,9.58,6,Cloudy,Low
3.28,72.9,5.29,3.41,22,Thunderstorm,Medium
25.94,54.1,10.01,3.68,0,Thunderstorm,High
-1.29,86.2,7.34,12.82,13,Clear,Low
-3.8,69.4,5.48,2.37,17,Thunderstorm,High
8.29,69.7,11.2,13.3,5,Clear,Low
38.45,80.9,9.03,8.4,8,Snow,High
37.77,77.0,5.25,8.19,16,Clear,Low
9.59,70.3,5.43,11.63,8,Clear,Low
6.91,61.6,9.62,21.04,7,Heavy Rain,High
-4.68,100.0,3.99,7.11,15,Cloudy,High
15.94,51.8,9.68,13.66,3,Thunderstorm,High
16.94,78.4,13.02,16.0,13,Cloudy,Low
24.47,63.5,11.0,1.11,6,Cloudy,Medium
25.93,73.2,7.13,16.7,7,Cloudy,Low
12.63,87.2,9.82,19.34,10,Heavy Rain,High
21.67,59.4,5.25,20.7,17,Clear,Low
6.59,75.8,9.41,2.02,5,Rain,Low
21.44,69.8,8.02,2.65,16,Clear,Low
8.91,53.5,5.88,11.51,8,Clear,Low
20.51,87.6,10.87,11.0,21,Clear,Low
19.54,77.8,3.07,12.17,9,Clear,Medium
15.83,57.2,5.44,8.79,10,Clear,Low
24.53,84.9,5.8,13.67,18,Rain,Medium
-3.84,50.0,7.49,10.99,1,Cloudy,Medium
2.22,64.5,12.9,17.92,20,Clear,Low
11.76,57.3,11.26,25.25,7,Cloudy,Medium
-2.32,78.5,9.32,7.02,19,Snow,High
10.12,56.4,9.17,13.82,8,Snow,Medium
10.5,78.7,8.96,27.13,4,Rain,Medium
30.72,75.7,13.12,12.3,2,Cloudy,Low
16.71,58.2,3.55,14.75,19,Cloudy,High
27.35,97.9,11.31,28.58,0,Cloudy,High
18.62,51.6,7.48,30.33,15,Heavy Rain,Medium
8.57,39.6,10.51,2.45,14,Cloudy,Low
16.6,80.4,10.52,8.3,5,Snow,Medium
23.75,26.3,11.2,20.04,18,Rain,High
29.32,91.9,13.75,16.47,9,Cloudy,Low
13.41,66.8,4.89,18.35,19,Fog,High
-4.77,39.3,12.02,11.59,8,Fog,High
-5.61,47.9,8.81,5.58,18,Cloudy,Low
11.08,35.6,7.62,28.06,10,Heavy Rain,High
-13.05,71.9,15.0,18.96,11,Fog,Low
36.54,41.1,11.11,15.18,20,Rain,Low
22.16,74.0,7.75,0.82,2,Fog,Medium
7.37,59.5,11.87,8.27,9,Clear,Low
1.68,56.4,8.86,17.13,1,Fog,High
27.34,74.2,7.7,0.45,1,Rain,Medium
1.64,76.2,7.18,5.65,3,Clear,Low
2.78,85.6,9.91,15.38,17,Clear,Low
5.81,53.6,7.16,17.31,18,Rain,Medium
16.37,64.5,9.47,7.29,18,Clear,Medium
22.45,53.6,11.66,20.84,23,Clear,Medium
29.31,67.9,9.33,20.55,13,Clear,Low
27.54,51.0,14.93,4.13,4,Clear,Low
15.01,57.4,9.04,26.74,11,Clear,Low
27.25,57.5,13.05,22.5,13,Cloudy,Low
6.95,70.3,11.93,13.86,18,Cloudy,Low
-6.85,65.1,13.58,10.76,11,Cloudy,Medium
6.95,74.1,14.92,19.1,0,Heavy Rain,High
5.32,63.1,3.72,16.8,20,Clear,Medium
7.42,54.6,9.8,9.56,14,Fog,Medium
3.49,68.4,8.66,26.46,2,Thunderstorm,High
9.47,48.5,9.33,6.94,22,Fog,High
22.44,75.2,7.81,6.02,10,Clear,Low
35.58,59.9,7.37,16.03,19,Snow,High
-5.7,68.7,5.7,11.53,17,Heavy Rain,High
-0.45,69.0,9.29,18.3,6,Cloudy,Medium
5.5,93.8,11.8,0.55,21,Thunderstorm,High
24.19,71.9,7.52,9.71,22,Clear,Low
12.54,66.3,8.01,22.35,22,Rain,Low
6.31,52.5,6.91,1.44,4,Clear,Low
23.6,79.4,6.02,9.84,3,Clear,Medium
26.48,60.1,8.29,7.22,13,Snow,Medium
14.77,37.5,10.03,15.27,5,Rain,Low
5.21,61.5,12.77,15.54,14,Rain,Medium
18.24,68.4,5.42,12.87,16,Cloudy,Medium
12.2,50.3,8.91,9.39,0,Fog,Medium
12.11,62.9,12.53,12.57,18,Cloudy,Low
8.85,63.7,5.46,10.52,3,Cloudy,Medium
26.1,64.0,12.8,11.71,13,Clear,Low
18.0,87.2,7.68,25.11,13,Clear,Low
27.43,41.4,11.13,1.18,0,Heavy Rain,High
31.04,100.0,8.35,15.07,4,Cloudy,Medium
20.51,64.4,10.38,3.52,12,Cloudy,Low
8.92,75.4,13.83,29.59,10,Cloudy,Low
27.48,67.3,8.64,12.8,11,Cloudy,Low
20.59,33.9,11.99,0.59,16,Cloudy,Low
45.0,46.0,9.82,9.91,16,Thunderstorm,High
18.72,55.6,6.64,1.13,15,Fog,Medium
23.37,82.9,8.56,6.3,17,Fog,High
18.49,40.1,8.38,17.54,20,Rain,Medium
13.81,49.6,4.76,24.25,5,Thunderstorm,Medium
11.89,68.0,10.38,21.73,22,Cloudy,Low
18.53,73.5,10.97,11.06,11,Clear,Low
21.25,73.0,11.44,17.13,22,Fog,Medium
28.85,47.3,13.29,19.28,15,Snow,Medium
18.71,36.2,11.86,32.25,9,Cloudy,Low
9.45,74.7,7.19,6.56,1,Clear,Medium
11.08,90.8,7.83,25.58,2,Cloudy,Low
-0.88,58.8,11.52,2.17,14,Cloudy,Medium
34.93,44.4,10.17,22.62,16,Snow,High
8.51,57.3,8.95,6.41,3,Cloudy,Medium
26.61,72.1,6.38,5.85,22,Cloudy,Low
18.32,60.8,7.41,9.44,7,Clear,Low
18.64,90.3,10.75,5.02,18,Rain,Medium
13.59,81.6,3.15,15.83,18,Rain,High
5.55,68.3,1.98,23.04,16,Clear,Medium
3.38,29.8,11.08,7.0,21,Clear,Low
35.74,52.5,7.4,10.43,19,Clear,Low
16.37,55.1,10.41,2.22,3,Rain,Medium
28.5,51.6,13.73,20.15,9,Clear,Low
31.62,68.4,5.96,24.78,13,Rain,Medium
10.07,68.8,3.99,10.43,12,Clear,Low
20.08,34.9,8.17,5.67,12,Fog,High
15.54,79.5,6.95,2.54,4,Snow,High
1.11,65.3,8.92,29.54,23,Cloudy,Medium
12.77,71.4,10.61,23.87,16,Clear,Medium
22.05,78.4,9.98,5.81,19,Clear,Low
9.01,51.2,9.14,17.9,8,Clear,Low
11.1,87.7,12.17,1.99,15,Cloudy,Low
12.92,62.4,11.01,7.42,6,Clear,Low
40.34,92.2,8.46,0.76,14,Rain,Medium
-7.01,48.9,10.91,6.01,6,Snow,Medium
21.02,90.9,4.36,11.59,22,Clear,Low
11.96,48.7,12.19,29.06,12,Fog,High
7.31,100.0,9.07,3.67,11,Cloudy,Low
11.67,47.9,5.4,20.02,12,Clear,Low
23.01,84.0,7.75,21.43,5,Clear,Low
23.69,58.5,12.11,18.5,19,Clear,Low
17.23,77.9,6.7,29.97,6,Rain,High
28.11,64.3,10.23,20.6,21,Clear,Low
30.23,45.4,11.64,28.24,20,Cloudy,Medium
24.8,14.7,9.07,1.68,7,Rain,Medium
8.45,100.0,6.41,18.71,13,Cloudy,Low
20.93,66.3,8.81,25.6,7,Clear,Low
20.99,12.0,4.77,5.05,3,Snow,High
5.21,70.4,7.53,19.38,6,Clear,Low
-3.83,77.4,5.68,0.59,20,Rain,Medium
-9.27,52.1,8.86,5.48,7,Rain,Medium
15.84,52.2,5.19,17.05,22,Heavy Rain,Medium
18.58,64.6,9.25,6.9,17,Cloudy,Medium
0.82,86.6,12.4,12.03,10,Fog,High
27.55,66.8,12.59,6.56,15,Clear,Low
16.83,91.3,5.26,10.84,21,Cloudy,Low
31.19,85.4,7.0,11.4,1,Rain,High
19.45,60.9,11.56,6.31,19,Snow,Medium
2.2,36.7,11.11,19.39,13,Rain,Medium
20.5,60.9,7.15,24.42,23,Rain,Low
23.04,74.5,7.54,1.66,20,Thunderstorm,Low
8.43,66.1,9.25,13.96,21,Cloudy,Low
-2.31,76.4,3.5,0.87,1,Cloudy,Medium
16.2,80.5,10.58,3.77,10,Rain,Low
2.99,74.6,12.25,21.33,21,Clear,Low
28.45,60.0,7.83,30.07,6,Cloudy,Low
10.11,74.4,4.74,9.04,6,Rain,Medium
35.7,100.0,13.24,28.5,16,Cloudy,Medium
-10.49,38.2,9.66,6.17,7,Fog,High
16.62,73.8,11.13,9.89,14,Cloudy,Low
32.15,98.0,5.04,27.01,9,Rain,High
4.32,43.9,5.05,3.79,10,Clear,Low
13.09,83.0,10.24,20.25,3,Thunderstorm,High
10.16,85.4,12.08,8.87,20,Thunderstorm,Low
6.79,38.4,5.61,5.51,2,Rain,Medium
17.94,77.8,8.69,7.42,4,Clear,Low
-0.55,60.1,4.24,7.51,5,Cloudy,High
13.67,63.9,6.9,23.35,6,Clear,Low
21.19,59.2,8.23,14.04,0,Clear,Low
12.42,88.6,10.47,10.67,23,Clear,Medium
3.0,63.0,2.68,5.76,13,Clear,Medium
27.36,56.7,12.96,14.81,11,Thunderstorm,Low
23.76,57.0,8.49,19.95,3,Heavy Rain,High
2.51,58.9,12.88,9.53,15,Rain,Medium
-0.53,45.6,11.1,20.67,2,Heavy Rain,High
3.58,56.5,11.56,14.48,6,Cloudy,Low
21.54,67.1,15.0,11.16,13,Thunderstorm,Medium
18.31,72.3,6.66,20.21,23,Rain,High
24.48,86.7,9.41,7.43,14,Clear,Low
11.09,69.3,6.03,0.74,11,Rain,High
3.9,56.5,8.69,11.52,15,Cloudy,Low
26.03,46.8,11.16,12.32,17,Rain,Low
8.36,70.3,12.38,10.0,12,Clear,Low
17.24,62.9,7.85,22.71,8,Rain,Medium
-3.6,63.5,5.39,16.5,21,Clear,Medium
8.16,69.7,9.22,10.96,7,Snow,Medium
27.11,74.3,6.44,11.95,2,Rain,Low
6.4,69.9,7.27,12.73,7,Rain,High
24.77,61.9,11.02,16.73,18,Cloudy,Low
-12.97,50.6,10.46,12.47,1,Thunderstorm,High
8.29,54.0,11.5,10.61,9,Clear,Low
12.94,80.3,7.99,0.01,0,Cloudy,Low
35.91,57.4,12.03,5.61,21,Rain,Medium
0.97,40.8,9.04,14.49,7,Rain,High
23.05,85.9,8.15,13.69,5,Rain,Low
27.68,48.0,5.7,1.37,16,Thunderstorm,High
6.34,65.6,2.73,6.94,22,Cloudy,High
10.52,73.8,4.31,3.63,1,Heavy Rain,High
16.7,65.1,9.65,24.28,20,Cloudy,Low
-2.78,20.4,6.28,14.26,9,Heavy Rain,High
9.54,72.0,4.06,15.87,4,Cloudy,Medium
30.31,88.9,7.74,11.4,1,Cloudy,Low
21.27,79.2,9.84,6.36,10,Thunderstorm,Medium
13.12,26.8,10.25,7.99,5,Rain,Medium
16.36,100.0,8.91,16.43,5,Rain,Medium
21.97,41.1,8.82,9.66,4,Cloudy,Low
24.27,45.6,7.38,16.53,3,Clear,Low
8.32,79.1,10.9,13.29,18,Cloudy,Medium
33.42,73.2,8.47,14.66,9,Clear,Medium
30.8,66.4,8.77,15.12,19,Heavy Rain,High
23.13,54.8,12.11,7.26,12,Heavy Rain,Medium
4.88,89.0,11.38,9.2,1,Clear,Low
2.76,64.3,8.45,20.18,9,Cloudy,Medium
11.08,36.8,8.02,28.44,2,Fog,High
15.73,87.2,8.0,20.26,7,Clear,Low
-6.22,68.9,2.94,13.1,19,Cloudy,High
20.94,85.1,12.29,5.18,7,Clear,Low
30.45,75.3,6.95,13.03,5,Cloudy,Low
21.92,100.0,11.56,2.12,3,Cloudy,Medium
6.89,59.4,9.12,1.69,3,Cloudy,Medium
5.47,65.3,13.18,8.23,5,Snow,Medium
18.6,78.0,10.59,15.11,21,Cloudy,Medium
13.16,59.5,11.74,17.56,12,Clear,Low
20.32,79.4,7.22,8.69,18,Heavy Rain,High
22.22,11.9,5.14,8.0,3,Clear,Low
28.1,63.7,9.44,4.41,14,Rain,Medium
1.41,63.1,3.25,16.56,19,Cloudy,Medium
17.66,62.5,7.6,15.96,18,Clear,Low
10.64,49.2,5.43,20.16,17,Clear,Medium
13.82,81.3,6.48,13.17,18,Snow,Medium
25.37,55.9,10.79,0.2,23,Clear,Low
26.68,68.6,10.59,8.86,9,Thunderstorm,Medium
31.78,64.3,8.51,19.71,7,Cloudy,Medium
20.11,74.0,9.96,3.62,2,Rain,Medium
13.68,90.8,7.38,11.24,4,Cloudy,Medium
11.97,68.5,15.0,14.57,9,Thunderstorm,High
-5.82,80.1,9.9,30.03,1,Clear,High
31.08,67.6,7.23,6.59,18,Cloudy,Low
11.14,55.9,11.63,10.9,8,Fog,High
21.07,62.5,12.72,27.19,7,Clear,Medium
23.15,59.9,6.68,6.71,22,Rain,Low
0.06,75.2,4.74,21.67,1,Fog,High
3.92,66.9,5.34,15.53,14,Thunderstorm,Medium
33.56,50.7,6.99,10.01,14,Heavy Rain,Medium
18.49,61.0,8.84,16.06,23,Clear,Low
8.03,37.5,4.11,10.67,9,Cloudy,High
13.48,61.7,7.75,32.32,21,Rain,Low
28.03,65.0,8.38,6.59,16,Clear,Low
26.21,97.6,9.97,9.46,9,Rain,Medium
-2.59,89.3,10.84,9.72,12,Fog,Medium
34.61,46.4,10.2,10.79,10,Rain,Low
26.59,68.6,14.38,21.72,14,Cloudy,Low
13.17,68.9,12.28,7.98,7,Heavy Rain,High
0.7,60.9,9.67,16.43,7,Clear,Low
27.65,62.0,6.09,14.08,17,Rain,Medium
20.72,58.6,6.97,19.55,23,Cloudy,Low
-2.49,98.7,4.71,10.77,13,Rain,High
12.22,57.5,9.46,14.9,7,Cloudy,Medium
45.0,71.1,9.99,10.89,1,Cloudy,Medium
15.2,19.5,11.68,3.13,22,Clear,Low
6.1,79.8,9.8,26.39,22,Rain,Medium
2.9,86.3,12.16,5.14,4,Thunderstorm,High
36.27,46.1,12.22,7.69,18,Cloudy,Medium
25.17,55.8,5.92,4.29,16,Rain,Medium
31.89,73.1,7.45,15.62,22,Rain,Low
17.98,65.4,8.97,7.7,12,Rain,Low
30.05,73.4,6.88,25.64,5,Fog,Low
4.82,59.8,8.27,16.81,8,Fog,Medium
16.95,98.5,9.9,9.51,18,Snow,Medium
18.44,52.9,8.63,3.81,4,Cloudy,Medium
31.59,100.0,9.0,11.0,15,Clear,Low
18.83,87.4,6.17,16.68,19,Cloudy,Low
7.49,80.0,10.52,11.59,2,Cloudy,Medium
15.77,46.3,10.3,10.74,12,Clear,Low
-5.12,81.4,6.71,2.82,6,Snow,Medium
-12.85,75.9,5.12,32.19,11,Fog,High
24.98,26.8,12.69,10.19,4,Rain,Medium
10.5,39.7,14.24,0.37,7,Rain,Medium
11.86,71.4,9.7,2.32,3,Cloudy,Low
24.97,62.6,7.91,8.9,9,Thunderstorm,Medium
31.76,55.7,12.14,29.5,15,Cloudy,Low
21.41,84.4,10.41,10.47,7,Clear,Low
38.14,49.1,8.37,8.63,20,Thunderstorm,Medium
21.03,56.8,11.9,19.6,14,Snow,Medium
18.63,53.4,6.57,20.26,23,Cloudy,Medium
17.88,74.2,6.93,17.93,16,Cloudy,Low
-0.43,34.0,10.09,13.8,5,Rain,Low
26.47,56.0,9.34,2.06,13,Snow,Medium
-14.35,34.0,10.91,5.24,16,Cloudy,Medium
7.96,59.4,12.58,2.32,11,Cloudy,Low
15.28,78.0,4.34,9.98,1,Rain,High
5.52,78.3,9.12,8.18,4,Thunderstorm,High
9.58,51.9,14.7,7.24,5,Clear,Low
37.07,74.6,7.21,14.51,9,Rain,High
28.25,61.7,6.86,6.09,20,Clear,Low
6.77,89.5,2.28,8.94,0,Clear,Low
9.37,62.7,9.31,7.62,22,Rain,Low
-0.32,11.5,10.74,11.71,12,Rain,Low
23.46,81.1,10.74,15.28,23,Snow,Medium
12.0,56.7,5.89,0.1,16,Cloudy,Low
-8.6,60.1,8.97,16.08,11,Heavy Rain,High
16.21,71.0,9.66,14.38,2,Cloudy,Medium
20.27,39.4,9.16,15.77,17,Clear,Low
26.56,66.3,5.72,13.2,14,Cloudy,Low
14.12,74.6,9.23,15.25,8,Clear,Low
10.53,71.6,6.56,8.26,19,Cloudy,Low
38.84,54.2,3.38,15.99,16,Cloudy,High
15.08,82.9,11.04,22.3,6,Clear,Low
23.63,47.0,9.42,7.54,3,Cloudy,Medium
8.53,53.7,10.78,7.87,15,Rain,Medium
23.28,62.6,7.4,17.67,2,Cloudy,Low
-2.47,70.3,10.88,7.01,12,Clear,Low
9.46,59.2,12.07,5.53,23,Thunderstorm,High
0.5,87.1,14.26,15.8,17,Heavy Rain,High
7.74,70.3,11.44,8.13,7,Clear,Medium
30.01,66.4,10.15,23.0,23,Cloudy,Low
7.65,69.7,4.86,7.8,21,Cloudy,Low
23.62,78.2,8.68,4.63,11,Thunderstorm,High
33.21,69.3,4.73,11.96,0,Rain,High
14.67,32.4,6.54,15.92,21,Rain,Low
26.93,84.6,14.87,14.88,19,Clear,Medium
21.37,67.2,5.93,16.85,23,Clear,Low
16.4,77.3,1.97,7.02,22,Fog,High
24.0,57.7,11.44,22.22,11,Cloudy,Low
37.08,32.1,6.98,2.9,0,Clear,Low
7.35,24.0,11.3,4.97,9,Cloudy,Medium
3.49,48.0,5.49,12.35,9,Rain,Medium
2.79,74.3,7.72,5.73,7,Clear,Low
26.93,88.4,12.59,9.21,19,Cloudy,Low
28.55,70.4,5.03,3.17,19,Clear,Low
8.56,46.1,8.49,10.13,0,Cloudy,Medium
-10.63,50.9,9.87,16.17,21,Thunderstorm,High
6.9,89.5,6.84,7.18,7,Cloudy,Low
21.57,41.4,9.73,4.09,4,Heavy Rain,High
14.2,100.0,9.05,7.85,6,Clear,Low
17.16,98.8,10.6,21.93,1,Heavy Rain,Medium
8.72,100.0,14.53,21.86,3,Cloudy,Low
27.17,71.9,15.0,7.7,7,Cloudy,Low
19.12,58.9,10.39,16.57,2,Cloudy,Medium
22.04,71.4,8.67,11.83,4,Cloudy,Low
16.91,81.4,10.32,23.56,5,Heavy Rain,Medium
21.29,53.3,8.3,13.72,18,Heavy Rain,Medium
20.5,45.2,4.24,10.19,4,Clear,Medium
3.86,59.9,8.86,26.4,22,Cloudy,Low
19.48,51.1,12.25,3.69,23,Clear,Low
24.5,87.3,4.61,14.87,8,Clear,Low
28.86,53.9,6.05,24.29,0,Clear,Low
19.99,66.7,7.25,18.0,6,Cloudy,Low
3.42,82.7,10.12,5.13,3,Heavy Rain,Medium
5.26,88.0,15.0,4.65,0,Fog,Medium
9.78,68.8,6.57,0.68,19,Cloudy,High
17.27,71.9,9.27,25.35,2,Clear,Medium
13.53,46.7,9.02,1.8,18,Rain,Low
1.52,83.4,8.1,18.42,16,Clear,High
1.44,87.7,8.86,0.84,11,Cloudy,Medium
-10.18,31.3,7.61,35.01,7,Cloudy,High
-20.0,96.7,15.0,0.18,9,Clear,High
13.42,52.4,11.25,12.38,7,Clear,Low
42.84,75.7,7.63,22.91,8,Cloudy,Medium
36.56,66.4,12.55,5.67,6,Clear,Low
3.26,63.9,9.77,17.07,23,Rain,Medium
16.8,61.3,9.17,9.46,22,Cloudy,Low
-2.57,47.1,8.45,15.49,20,Rain,Medium
-0.75,74.4,8.25,21.73,20,Rain,Medium
0.63,59.9,5.34,8.14,6,Clear,Low
12.29,41.4,3.98,25.47,20,Cloudy,Medium
12.81,46.4,10.11,15.17,11,Fog,Medium
18.03,41.7,8.42,29.54,3,Cloudy,Medium
22.96,55.6,11.63,4.51,17,Clear,Low
10.96,73.7,6.33,6.22,23,Rain,Low
15.43,52.2,5.71,9.91,19,Cloudy,Medium
1.87,82.6,11.33,1.09,0,Cloudy,Medium
-1.13,62.9,8.11,20.33,2,Clear,High
-2.99,59.8,11.57,11.32,3,Clear,Low
22.79,65.3,9.1,1.68,22,Rain,Low
10.95,90.1,14.63,4.59,12,Cloudy,Low
-7.45,40.3,11.27,4.17,19,Cloudy,Medium
14.24,94.8,10.23,20.31,3,Fog,Medium
0.01,82.3,11.4,16.11,12,Clear,Medium
34.92,64.6,8.18,10.81,8,Rain,Medium
8.05,86.3,4.07,8.71,12,Snow,High
23.18,59.2,10.08,9.85,16,Cloudy,Medium
28.07,70.1,14.82,28.03,12,Heavy Rain,Medium
3.54,55.3,2.13,9.89,1,Cloudy,Medium
15.91,82.4,10.41,19.72,19,Cloudy,Low
21.64,52.3,4.39,9.04,21,Fog,High
16.39,64.1,8.93,27.14,13,Cloudy,Low
19.33,77.2,9.24,1.03,4,Cloudy,Medium
-0.96,83.9,11.24,19.26,19,Rain,High
21.65,50.2,9.63,5.17,14,Rain,Low
9.17,78.6,13.12,31.92,20,Cloudy,Low
19.19,47.3,12.5,18.28,14,Rain,Low
26.04,26.3,8.41,3.33,16,Rain,Low
23.03,51.5,12.28,3.62,18,Cloudy,Low
19.18,80.0,8.06,18.17,1,Cloudy,Low
22.71,64.8,7.55,17.92,5,Clear,Low
23.26,55.4,5.39,17.25,10,Rain,Medium
32.95,66.0,12.94,13.41,16,Thunderstorm,High
14.59,65.4,8.1,9.13,6,Clear,Low
16.97,76.2,1.74,21.78,10,Clear,Medium
26.18,36.0,10.63,4.22,1,Fog,High
9.12,63.2,7.7,12.48,15,Cloudy,Low
-1.02,67.2,8.1,6.42,15,Rain,Medium
20.92,40.4,8.3,5.7,13,Cloudy,Low
12.53,40.2,7.99,7.87,12,Cloudy,Low
0.51,58.4,15.0,5.38,23,Cloudy,High
21.01,65.2,13.99,16.95,1,Heavy Rain,Medium
32.17,65.2,11.1,1.28,17,Cloudy,Low
-4.56,55.0,9.72,15.88,14,Cloudy,Low
27.27,54.2,12.39,6.29,10,Cloudy,Low
-15.44,57.9,9.73,12.27,4,Fog,High
10.2,70.4,11.45,10.5,22,Snow,Low
37.09,87.4,10.67,7.51,22,Clear,Low
11.06,25.0,9.39,22.92,8,Cloudy,Medium
16.08,76.2,11.82,8.66,16,Clear,Low
24.15,63.0,7.74,18.33,2,Fog,Medium
-5.6,74.5,9.18,18.45,0,Clear,Medium
15.87,86.3,6.06,9.55,23,Heavy Rain,High
15.77,51.4,6.41,0.68,20,Rain,Medium
37.35,82.0,1.41,4.06,0,Heavy Rain,High
0.17,42.4,10.37,23.51,1,Rain,High
10.42,67.3,11.19,16.43,3,Clear,Low
3.86,60.6,12.26,13.25,0,Cloudy,Low
